Time,title,steamAppID,storeID,price,retailprice,savings,storeName
2025-02-10,XCOM 2: War of the Chosen,,15,3.79,39.99,90.522631,Fanatical
2025-02-10,The Elder Scrolls V: Skyrim Special Edition,489830,15,39.99,39.99,0.000000,Fanatical
2025-02-10,Metaphor: ReFantazio,2679460,15,60.89,69.99,13.001857,Fanatical
2025-02-10,MONSTER HUNTER RISE,1446780,15,8.59,39.99,78.519630,Fanatical
2025-02-10,MONSTER HUNTER: WORLD,582010,15,8.39,29.99,72.024008,Fanatical
2025-02-10,Persona 5 Royal,1687950,33,53.99,59.99,10.001667,DLGamer
2025-02-10,Persona 3 Reload,2161700,33,62.99,69.99,10.001429,DLGamer
2025-02-10,Persona 4 Golden,1113000,33,17.99,19.99,10.005003,DLGamer
2025-02-10,Metaphor: ReFantazio,2679460,33,62.99,69.99,10.001429,DLGamer
2025-02-10,Persona 5 Royal,1687950,27,53.99,59.99,10.001667,Gamesplanet
2025-02-10,Persona 3 Reload,2161700,27,62.99,69.99,10.001429,Gamesplanet
2025-02-10,Persona 4 Golden,1113000,27,17.99,19.99,10.005003,Gamesplanet
2025-02-10,XCOM 2: War of the Chosen,,27,3.99,39.99,90.022506,Gamesplanet
2025-02-10,The Elder Scrolls V: Skyrim Special Edition,489830,27,35.99,39.99,10.002501,Gamesplanet
2025-02-10,Metaphor: ReFantazio,2679460,27,62.99,69.99,10.001429,Gamesplanet
2025-02-10,MONSTER HUNTER RISE,1446780,27,7.75,39.99,80.620155,Gamesplanet
2025-02-10,MONSTER HUNTER: WORLD,582010,27,9.25,29.99,69.156385,Gamesplanet
2025-02-10,Persona 5 Royal,1687950,21,54.99,59.99,8.334722,WinGameStore
2025-02-10,Persona 3 Reload,2161700,21,64.99,69.99,7.143878,WinGameStore
2025-02-10,Persona 4 Golden,1113000,21,18.95,19.99,5.202601,WinGameStore
2025-02-10,XCOM 2: War of the Chosen,,21,3.99,39.99,90.022506,WinGameStore
2025-02-10,The Elder Scrolls V: Skyrim Special Edition,489830,21,35.99,39.99,10.002501,WinGameStore
2025-02-10,Metaphor: ReFantazio,2679460,21,62.49,69.99,10.715817,WinGameStore
2025-02-10,MONSTER HUNTER RISE,1446780,21,59.99,59.99,0.000000,WinGameStore
2025-02-10,MONSTER HUNTER: WORLD,582010,21,29.99,29.99,0.000000,WinGameStore
2025-02-10,XCOM 2: War of the Chosen,,2,39.99,39.99,0.000000,GamersGate
2025-02-10,MONSTER HUNTER RISE,1446780,2,9.00,39.99,77.494374,GamersGate
2025-02-10,MONSTER HUNTER: WORLD,582010,2,8.91,29.99,70.290097,GamersGate
2025-02-10,XCOM 2: War of the Chosen,,24,39.99,39.99,0.000000,Voidu
2025-02-10,MONSTER HUNTER RISE,1446780,24,39.99,39.99,0.000000,Voidu
2025-02-10,MONSTER HUNTER: WORLD,582010,24,29.99,29.99,0.000000,Voidu
2025-02-10,XCOM 2: War of the Chosen,,7,39.99,39.99,0.000000,GOG
2025-02-10,The Elder Scrolls V: Skyrim Special Edition,489830,7,39.99,39.99,0.000000,GOG
2025-02-10,XCOM 2: War of the Chosen,,28,39.99,39.99,0.000000,Gamesload
2025-02-10,MONSTER HUNTER RISE,1446780,28,39.99,39.99,0.000000,Gamesload
2025-02-10,MONSTER HUNTER: WORLD,582010,28,29.99,29.99,0.000000,Gamesload
2025-02-10,XCOM 2: War of the Chosen,,34,39.99,39.99,0.000000,Noctre
2025-02-10,MONSTER HUNTER RISE,1446780,34,39.99,39.99,0.000000,Noctre
2025-02-10,MONSTER HUNTER: WORLD,582010,34,29.99,29.99,0.000000,Noctre
2025-02-10,The Elder Scrolls V: Skyrim Special Edition,489830,25,13.19,39.99,67.016754,Epic Games Store
