Time,title,steamAppID,storeID,price,retailprice,savings,storeName
2025-01-21,MONSTER HUNTER: WORLD,582010,3,25.49,29.99,15.005002,GreenManGaming
2025-01-21,Persona 5 Royal,1687950,15,21.59,59.99,64.010668,Fanatical
2025-01-21,Persona 3 Reload,2161700,15,60.89,69.99,13.001857,Fanatical
2025-01-21,Persona 4 Golden,1113000,15,10.69,19.99,46.523262,Fanatical
2025-01-21,XCOM 2: War of the Chosen,,15,35.09,39.99,12.253063,Fanatical
2025-01-21,The Elder Scrolls V: Skyrim Special Edition,489830,15,8.79,39.99,78.019505,Fanatical
2025-01-21,Metaphor: ReFantazio,2679460,15,46.19,69.99,34.004858,Fanatical
2025-01-21,MONSTER HUNTER RISE,1446780,15,8.59,39.99,78.519630,Fanatical
2025-01-21,MONSTER HUNTER: WORLD,582010,15,8.54,29.99,71.523841,Fanatical
2025-01-21,Persona 5 Royal,1687950,23,50.95,59.99,15.069178,GameBillet
2025-01-21,Persona 3 Reload,2161700,23,61.54,69.99,12.073153,GameBillet
2025-01-21,Persona 4 Golden,1113000,23,17.54,19.99,12.256128,GameBillet
2025-01-21,XCOM 2: War of the Chosen,,23,33.96,39.99,15.078770,GameBillet
2025-01-21,The Elder Scrolls V: Skyrim Special Edition,489830,23,17.99,39.99,55.013753,GameBillet
2025-01-21,Metaphor: ReFantazio,2679460,23,59.16,69.99,15.473639,GameBillet
2025-01-21,MONSTER HUNTER RISE,1446780,23,33.96,39.99,15.078770,GameBillet
2025-01-21,MONSTER HUNTER: WORLD,582010,23,25.19,29.99,16.005335,GameBillet
2025-01-21,Persona 5 Royal,1687950,33,53.99,59.99,10.001667,DLGamer
2025-01-21,Persona 3 Reload,2161700,33,62.99,69.99,10.001429,DLGamer
2025-01-21,Persona 4 Golden,1113000,33,17.99,19.99,10.005003,DLGamer
2025-01-21,Metaphor: ReFantazio,2679460,33,62.99,69.99,10.001429,DLGamer
2025-01-21,Persona 5 Royal,1687950,27,53.99,59.99,10.001667,Gamesplanet
2025-01-21,Persona 3 Reload,2161700,27,62.99,69.99,10.001429,Gamesplanet
2025-01-21,Persona 4 Golden,1113000,27,17.99,19.99,10.005003,Gamesplanet
2025-01-21,XCOM 2: War of the Chosen,,27,35.99,39.99,10.002501,Gamesplanet
2025-01-21,The Elder Scrolls V: Skyrim Special Edition,489830,27,35.99,39.99,10.002501,Gamesplanet
2025-01-21,Metaphor: ReFantazio,2679460,27,62.99,69.99,10.001429,Gamesplanet
2025-01-21,MONSTER HUNTER RISE,1446780,27,33.99,39.99,15.003751,Gamesplanet
2025-01-21,MONSTER HUNTER: WORLD,582010,27,26.99,29.99,10.003334,Gamesplanet
2025-01-21,Persona 5 Royal,1687950,21,54.99,59.99,8.334722,WinGameStore
2025-01-21,Persona 3 Reload,2161700,21,64.99,69.99,7.143878,WinGameStore
2025-01-21,Persona 4 Golden,1113000,21,18.95,19.99,5.202601,WinGameStore
2025-01-21,XCOM 2: War of the Chosen,,21,35.99,39.99,10.002501,WinGameStore
2025-01-21,The Elder Scrolls V: Skyrim Special Edition,489830,21,35.99,39.99,10.002501,WinGameStore
2025-01-21,Metaphor: ReFantazio,2679460,21,62.49,69.99,10.715817,WinGameStore
2025-01-21,MONSTER HUNTER RISE,1446780,21,36.99,59.99,38.339723,WinGameStore
2025-01-21,MONSTER HUNTER: WORLD,582010,21,26.49,29.99,11.670557,WinGameStore
2025-01-21,Persona 5 Royal,1687950,29,59.99,59.99,0.000000,2Game
2025-01-21,Persona 3 Reload,2161700,29,69.99,69.99,0.000000,2Game
2025-01-21,Persona 4 Golden,1113000,29,19.99,19.99,0.000000,2Game
2025-01-21,XCOM 2: War of the Chosen,,29,39.99,39.99,0.000000,2Game
2025-01-21,The Elder Scrolls V: Skyrim Special Edition,489830,29,39.99,39.99,0.000000,2Game
2025-01-21,Metaphor: ReFantazio,2679460,29,63.62,69.99,9.101300,2Game
2025-01-21,MONSTER HUNTER RISE,1446780,29,39.99,39.99,0.000000,2Game
2025-01-21,MONSTER HUNTER: WORLD,582010,29,29.99,29.99,0.000000,2Game
2025-01-21,XCOM 2: War of the Chosen,,2,39.99,39.99,0.000000,GamersGate
2025-01-21,MONSTER HUNTER RISE,1446780,2,39.99,39.99,0.000000,GamersGate
2025-01-21,MONSTER HUNTER: WORLD,582010,2,29.99,29.99,0.000000,GamersGate
2025-01-21,XCOM 2: War of the Chosen,,24,39.99,39.99,0.000000,Voidu
2025-01-21,MONSTER HUNTER RISE,1446780,24,39.99,39.99,0.000000,Voidu
2025-01-21,MONSTER HUNTER: WORLD,582010,24,29.99,29.99,0.000000,Voidu
2025-01-21,XCOM 2: War of the Chosen,,7,39.99,39.99,0.000000,GOG
2025-01-21,The Elder Scrolls V: Skyrim Special Edition,489830,7,39.99,39.99,0.000000,GOG
2025-01-21,XCOM 2: War of the Chosen,,28,39.99,39.99,0.000000,Gamesload
2025-01-21,MONSTER HUNTER RISE,1446780,28,39.99,39.99,0.000000,Gamesload
2025-01-21,MONSTER HUNTER: WORLD,582010,28,29.99,29.99,0.000000,Gamesload
2025-01-21,XCOM 2: War of the Chosen,,34,39.99,39.99,0.000000,Noctre
2025-01-21,MONSTER HUNTER RISE,1446780,34,39.99,39.99,0.000000,Noctre
2025-01-21,MONSTER HUNTER: WORLD,582010,34,29.99,29.99,0.000000,Noctre
2025-01-21,The Elder Scrolls V: Skyrim Special Edition,489830,25,39.99,39.99,0.000000,Epic Games Store
