Time,title,steamAppID,storeID,price,retailprice,savings,storeName
2025-01-25,The Elder Scrolls V: Skyrim Special Edition,489830,23,17.99,39.99,55.013753,GameBillet
2025-01-25,Metaphor: ReFantazio,2679460,23,41.40,69.99,40.848693,GameBillet
2025-01-25,MONSTER HUNTER RISE,1446780,23,8.45,39.99,78.869717,GameBillet
2025-01-25,MONSTER HUNTER: WORLD,582010,23,8.36,29.99,72.124041,GameBillet
2025-01-25,Persona 5 Royal,1687950,15,21.59,59.99,64.010668,Fanatical
2025-01-25,Persona 3 Reload,2161700,15,31.84,69.99,54.507787,Fanatical
2025-01-25,Persona 4 Golden,1113000,15,10.69,19.99,46.523262,Fanatical
2025-01-25,XCOM 2: War of the Chosen,,15,3.69,39.99,90.772693,Fanatical
2025-01-25,The Elder Scrolls V: Skyrim Special Edition,489830,15,39.99,39.99,0.000000,Fanatical
2025-01-25,Metaphor: ReFantazio,2679460,15,69.99,69.99,0.000000,Fanatical
2025-01-25,MONSTER HUNTER RISE,1446780,15,8.59,39.99,78.519630,Fanatical
2025-01-25,MONSTER HUNTER: WORLD,582010,15,8.54,29.99,71.523841,Fanatical
2025-01-25,Persona 5 Royal,1687950,21,22.49,59.99,62.510418,WinGameStore
2025-01-25,Persona 3 Reload,2161700,21,32.99,69.99,52.864695,WinGameStore
2025-01-25,Persona 4 Golden,1113000,21,11.49,19.99,42.521261,WinGameStore
2025-01-25,XCOM 2: War of the Chosen,,21,3.99,39.99,90.022506,WinGameStore
2025-01-25,The Elder Scrolls V: Skyrim Special Edition,489830,21,35.99,39.99,10.002501,WinGameStore
2025-01-25,Metaphor: ReFantazio,2679460,21,44.99,69.99,35.719388,WinGameStore
2025-01-25,MONSTER HUNTER RISE,1446780,21,36.99,59.99,38.339723,WinGameStore
2025-01-25,MONSTER HUNTER: WORLD,582010,21,26.49,29.99,11.670557,WinGameStore
2025-01-25,Persona 5 Royal,1687950,27,22.99,59.99,61.676946,Gamesplanet
2025-01-25,Persona 3 Reload,2161700,27,32.99,69.99,52.864695,Gamesplanet
2025-01-25,Persona 4 Golden,1113000,27,11.49,19.99,42.521261,Gamesplanet
2025-01-25,XCOM 2: War of the Chosen,,27,3.99,39.99,90.022506,Gamesplanet
2025-01-25,The Elder Scrolls V: Skyrim Special Edition,489830,27,35.99,39.99,10.002501,Gamesplanet
2025-01-25,Metaphor: ReFantazio,2679460,27,45.99,69.99,34.290613,Gamesplanet
2025-01-25,MONSTER HUNTER RISE,1446780,27,33.99,39.99,15.003751,Gamesplanet
2025-01-25,MONSTER HUNTER: WORLD,582010,27,26.99,29.99,10.003334,Gamesplanet
2025-01-25,Persona 5 Royal,1687950,33,24.00,59.99,59.993332,DLGamer
2025-01-25,Persona 3 Reload,2161700,33,35.00,69.99,49.992856,DLGamer
2025-01-25,Persona 4 Golden,1113000,33,11.99,19.99,40.020010,DLGamer
2025-01-25,Metaphor: ReFantazio,2679460,33,43.39,69.99,38.005429,DLGamer
2025-01-25,Persona 5 Royal,1687950,29,59.99,59.99,0.000000,2Game
2025-01-25,Persona 3 Reload,2161700,29,69.99,69.99,0.000000,2Game
2025-01-25,Persona 4 Golden,1113000,29,19.99,19.99,0.000000,2Game
2025-01-25,XCOM 2: War of the Chosen,,29,39.99,39.99,0.000000,2Game
2025-01-25,The Elder Scrolls V: Skyrim Special Edition,489830,29,39.99,39.99,0.000000,2Game
2025-01-25,Metaphor: ReFantazio,2679460,29,44.53,69.99,36.376625,2Game
2025-01-25,MONSTER HUNTER RISE,1446780,29,39.99,39.99,0.000000,2Game
2025-01-25,MONSTER HUNTER: WORLD,582010,29,29.99,29.99,0.000000,2Game
2025-01-25,XCOM 2: War of the Chosen,,34,3.60,39.99,90.997749,Noctre
2025-01-25,MONSTER HUNTER RISE,1446780,34,39.99,39.99,0.000000,Noctre
2025-01-25,MONSTER HUNTER: WORLD,582010,34,29.99,29.99,0.000000,Noctre
2025-01-25,XCOM 2: War of the Chosen,,7,3.99,39.99,90.022506,GOG
2025-01-25,The Elder Scrolls V: Skyrim Special Edition,489830,7,9.99,39.99,75.018755,GOG
2025-01-25,XCOM 2: War of the Chosen,,2,4.00,39.99,89.997499,GamersGate
2025-01-25,MONSTER HUNTER RISE,1446780,2,39.99,39.99,0.000000,GamersGate
2025-01-25,MONSTER HUNTER: WORLD,582010,2,29.99,29.99,0.000000,GamersGate
2025-01-25,XCOM 2: War of the Chosen,,24,4.00,39.99,89.997499,Voidu
2025-01-25,MONSTER HUNTER RISE,1446780,24,10.00,39.99,74.993748,Voidu
2025-01-25,MONSTER HUNTER: WORLD,582010,24,9.90,29.99,66.988996,Voidu
2025-01-25,XCOM 2: War of the Chosen,,28,39.99,39.99,0.000000,Gamesload
2025-01-25,MONSTER HUNTER RISE,1446780,28,10.00,39.99,74.993748,Gamesload
2025-01-25,MONSTER HUNTER: WORLD,582010,28,9.90,29.99,66.988996,Gamesload
2025-01-25,The Elder Scrolls V: Skyrim Special Edition,489830,25,39.99,39.99,0.000000,Epic Games Store
